index,resp
8607,228
8608,214
8609,201
8610,188
8611,176
8612,166
8613,155
8614,145
8615,136
8616,128
8617,120
8618,113
8619,106
8620,99
8621,93
8622,87
8623,82
8624,77
8625,72
8626,67
8627,63
8628,60
8629,55
8630,52
8631,49
8632,46
8633,43
8634,40
8635,38
8636,35
8637,33
8638,31
8639,29
8640,28
8641,25
8642,24
8643,23
8644,22
8645,20
8646,19
8647,17
8648,17
8649,15
8650,15
8651,14
8652,13
8653,12
8654,11
8655,11
8656,10
8657,9
8658,9
8659,8
8660,8
8661,7
8662,7
8663,7
8664,7
8665,6
8666,6
8667,6
8668,5
8669,5
8670,5
8671,4
8672,4
8673,4
8674,3
8675,3
8676,3
8677,3
8678,3
8679,3
8680,3
8681,3
8682,3
8683,4
8684,7
8685,7
8686,8
8687,7
8688,7
8689,6
8690,5
8691,5
8692,4
8693,4
8694,3
8695,3
8696,3
8697,3
8698,3
8699,7
8700,12
8701,17
8702,20
8703,24
8704,28
8705,31
8706,37
8707,42
8708,48
8709,51
8710,51
8711,49
8712,47
8713,45
8714,45
8715,46
8716,48
8717,48
8718,47
8719,46
8720,44
8721,42
8722,41
8723,39
8724,37
8725,34
8726,32
8727,30
8728,30
8729,29
8730,28
8731,27
8732,24
8733,22
8734,20
8735,20
8736,22
8737,25
8738,30
8739,37
8740,46
8741,57
8742,70
8743,84
8744,99
8745,112
8746,124
8747,136
8748,146
8749,152
8750,157
8751,159
8752,158
8753,156
8754,152
8755,149
8756,144
8757,140
8758,136
8759,134
8760,133
8761,131
8762,130
8763,129
8764,128
8765,128
8766,129
8767,134
8768,140
8769,150
8770,164
8771,180
8772,199
8773,220
8774,241
8775,263
8776,285
8777,306
8778,327
8779,348
8780,369
8781,389
8782,409
8783,428
8784,447
8785,466
8786,485
8787,504
8788,522
8789,539
8790,554
8791,567
8792,578
8793,588
8794,595
8795,603
8796,611
8797,617
8798,623
8799,627
8800,630
8801,631
8802,631
8803,629
8804,626
8805,622
8806,616
8807,610
8808,602
8809,595
8810,588
8811,581
8812,576
8813,572
8814,568
8815,561
8816,553
8817,543
8818,533
8819,521
8820,510
8821,499
8822,489
8823,478
8824,468
8825,458
8826,450
8827,444
8828,439
8829,435
8830,431
8831,426
8832,421
8833,415
8834,408
8835,401
8836,394
8837,387
8838,383
8839,381
8840,384
8841,388
8842,395
8843,403
8844,411
8845,414
8846,414
8847,409
8848,401
8849,388
8850,375
8851,363
8852,352
8853,343
8854,332
8855,319
8856,304
8857,286
8858,267
8859,250
8860,234
8861,219
8862,205
8863,192
8864,180
8865,168
8866,158
8867,148
8868,138
8869,130
8870,124
8871,121
8872,124
8873,133
8874,147
8875,167
8876,190
8877,213
8878,237
8879,260
8880,283
8881,304
8882,323
8883,342
8884,359
8885,371
8886,382
8887,391
8888,405
8889,418
8890,431
8891,446
8892,460
8893,472
8894,482
8895,491
8896,505
8897,528
8898,558
8899,586
8900,610
8901,624
8902,633
8903,636
8904,630
8905,620
8906,609
8907,596
8908,582
8909,568
8910,553
8911,538
8912,519
8913,492
8914,458
8915,425
8916,397
8917,370
8918,345
8919,323
8920,305
8921,291
8922,284
8923,282
8924,284
8925,284
8926,282
8927,273
8928,267
8929,265
8930,265
8931,268
8932,272
8933,274
8934,274
8935,270
8936,278
8937,289
8938,300
8939,305
8940,303
8941,297
8942,292
8943,283
8944,267
8945,252
8946,243
8947,239
8948,243
8949,252
8950,266
8951,281
8952,293
8953,301
8954,307
8955,314
8956,325
8957,341
8958,363
8959,387
8960,411
8961,434
8962,456
8963,475
8964,492
8965,507
8966,524
8967,542
8968,564
8969,588
8970,615
8971,642
8972,667
8973,689
8974,710
8975,728
8976,735
8977,716
8978,672
8979,622
8980,577
8981,536
8982,497
8983,462
8984,430
8985,400
8986,373
8987,348
8988,326
8989,304
8990,285
8991,267
8992,250
8993,234
8994,219
8995,205
8996,192
8997,180
8998,168
8999,158
9000,151
9001,147
9002,149
9003,153
9004,158
9005,161
9006,162
9007,161
9008,158
9009,152
9010,148
9011,146
9012,148
9013,150
9014,152
9015,155
9016,164
9017,179
9018,201
9019,226
9020,252
9021,280
9022,306
9023,331
9024,352
9025,373
9026,392
9027,406
9028,416
9029,428
9030,448
9031,475
9032,508
9033,543
9034,576
9035,607
9036,634
9037,659
9038,683
9039,704
9040,723
9041,738
9042,751
9043,763
9044,775
9045,790
9046,801
9047,805
9048,805
9049,805
9050,810
9051,817
9052,825
9053,835
9054,844
9055,855
9056,865
9057,875
9058,884
9059,891
9060,899
9061,901
9062,870
9063,827
9064,796
9065,770
9066,749
9067,733
9068,723
9069,718
9070,716
9071,714
9072,710
9073,705
9074,701
9075,696
9076,690
9077,688
9078,690
9079,697
9080,708
9081,720
9082,727
9083,723
9084,709
9085,689
9086,665
9087,638
9088,609
9089,579
9090,551
9091,526
9092,504
9093,486
9094,470
9095,461
9096,455
9097,455
9098,464
9099,483
9100,506
9101,528
9102,547
9103,562
9104,572
9105,579
9106,586
9107,592
9108,597
9109,604
9110,615
9111,624
9112,629
9113,632
9114,636
9115,644
9116,662
9117,686
9118,709
9119,722
9120,718
9121,690
9122,647
9123,600
9124,557
9125,517
9126,480
9127,446
9128,418
9129,398
9130,383
9131,372
9132,366
9133,366
9134,380
9135,406
9136,442
9137,483
9138,524
9139,556
9140,576
9141,587
9142,592
9143,592
9144,589
9145,583
9146,577
9147,572
9148,570
9149,574
9150,584
9151,603
9152,626
9153,650
9154,675
9155,698
9156,719
9157,738
9158,757
9159,774
9160,789
9161,804
9162,817
9163,830
9164,841
9165,849
9166,855
9167,856
9168,852
9169,843
9170,831
9171,816
9172,801
9173,784
9174,768
9175,753
9176,740
9177,729
9178,720
9179,715
9180,712
9181,712
9182,715
9183,717
9184,720
9185,722
9186,725
9187,727
9188,730
9189,732
9190,732
9191,730
9192,724
9193,715
9194,705
9195,693
9196,681
9197,668
9198,655
9199,643
9200,631
9201,619
9202,606
9203,590
9204,574
9205,559
9206,544
9207,530
9208,518
9209,505
9210,495
9211,486
9212,480
9213,479
9214,480
9215,483
9216,487
9217,492
9218,497
9219,504
9220,510
9221,514
9222,518
9223,521
9224,523
9225,526
9226,530
9227,536
9228,542
9229,547
9230,553
9231,557
9232,560
9233,563
9234,566
9235,569
9236,572
9237,575
9238,576
9239,574
9240,570
9241,565
9242,558
9243,548
9244,537
9245,521
9246,499
9247,474
9248,446
9249,415
9250,388
9251,363
9252,339
9253,318
9254,297
9255,279
9256,262
9257,245
9258,230
9259,216
9260,204
9261,196
9262,194
9263,197
9264,205
9265,216
9266,231
9267,247
9268,265
9269,284
9270,302
9271,317
9272,329
9273,337
9274,344
9275,350
9276,361
9277,380
9278,411
9279,451
9280,489
9281,526
9282,561
9283,588
9284,607
9285,617
9286,620
9287,617
9288,610
9289,598
9290,585
9291,569
9292,552
9293,536
9294,522
9295,513
9296,510
9297,512
9298,518
9299,526
9300,533
9301,536
9302,539
9303,550
9304,578
9305,612
9306,641
9307,666
9308,689
9309,710
9310,730
9311,748
9312,764
9313,776
9314,784
9315,787
9316,788
9317,784
9318,779
9319,772
9320,763
9321,749
9322,731
9323,710
9324,685
9325,659
9326,637
9327,619
9328,608
9329,605
9330,620
9331,646
9332,673
9333,698
9334,715
9335,724
9336,726
9337,718
9338,702
9339,679
9340,652
9341,620
9342,586
9343,546
9344,508
9345,472
9346,441
9347,420
9348,407
9349,399
9350,399
9351,409
9352,432
9353,466
9354,510
9355,550
9356,585
9357,615
9358,643
9359,668
9360,688
9361,704
9362,714
9363,717
9364,716
9365,704
9366,682
9367,654
9368,617
9369,575
9370,534
9371,495
9372,460
9373,432
9374,409
9375,394
9376,387
9377,393
9378,419
9379,457
9380,501
9381,541
9382,575
9383,598
9384,612
9385,619
9386,620
9387,615
9388,606
9389,591
9390,572
9391,545
9392,514
9393,480
9394,445
9395,413
9396,384
9397,358
9398,335
9399,313
9400,294
9401,275
9402,258
9403,244
9404,231
9405,218
9406,204
9407,191
9408,179
9409,168
9410,158
9411,147
9412,141
9413,142
9414,156
9415,182
9416,214
9417,247
9418,278
9419,307
9420,334
9421,359
9422,384
9423,406
9424,428
9425,446
9426,462
9427,474
9428,482
9429,485
9430,485
9431,482
9432,478
9433,473
9434,471
9435,468
9436,467
9437,465
9438,463
9439,462
9440,462
9441,463
9442,463
9443,463
9444,464
9445,465
9446,470
9447,480
9448,495
9449,512
9450,531
9451,547
9452,561
9453,572
9454,580
9455,587
9456,595
9457,606
9458,620
9459,631
9460,638
9461,640
9462,638
9463,629
9464,613
9465,591
9466,557
9467,516
9468,477
9469,442
9470,410
9471,382
9472,356
9473,332
9474,310
9475,290
9476,271
9477,253
9478,237
9479,222
9480,208
9481,194
9482,184
9483,176
9484,174
9485,177
9486,185
9487,199
9488,217
9489,235
9490,251
9491,269
9492,286
9493,301
9494,316
9495,330
9496,344
9497,359
9498,374
9499,389
9500,404
9501,421
9502,441
9503,466
9504,493
9505,520
9506,549
9507,579
9508,609
9509,637
9510,661
9511,680
9512,696
9513,709
9514,722
9515,734
9516,745
9517,756
9518,767
9519,776
9520,786
9521,795
9522,804
9523,816
9524,828
9525,840
9526,852
9527,862
9528,871
9529,879
9530,886
9531,892
9532,896
9533,896
9534,892
9535,883
9536,870
9537,853
9538,831
9539,805
9540,779
9541,753
9542,729
9543,705
9544,683
9545,658
9546,633
9547,606
9548,574
9549,536
9550,500
9551,466
9552,435
9553,406
9554,379
9555,355
9556,333
9557,311
9558,291
9559,273
9560,256
9561,241
9562,229
9563,223
9564,220
9565,220
9566,221
9567,224
9568,231
9569,241
9570,257
9571,275
9572,305
9573,335
9574,364
9575,393
9576,426
9577,462
9578,498
9579,535
9580,570
9581,601
9582,628
9583,654
9584,679
9585,700
9586,719
9587,739
9588,756
9589,771
9590,783
9591,794
9592,801
9593,806
9594,808
9595,811
9596,815
9597,820
9598,828
9599,838
9600,850
9601,861
9602,871
9603,881
9604,890
9605,898
9606,906
9607,914
9608,920
9609,926
9610,931
9611,937
9612,943
9613,947
9614,952
9615,956
9616,961
9617,964
9618,967
9619,968
9620,968
9621,965
9622,960
9623,952
9624,942
9625,928
9626,911
9627,891
9628,870
9629,848
9630,825
9631,799
9632,771
9633,743
9634,712
9635,682
9636,652
9637,623
9638,598
9639,576
9640,557
9641,540
9642,527
9643,514
9644,505
9645,498
9646,494
9647,491
9648,491
9649,492
9650,498
9651,505
9652,513
9653,522
9654,529
9655,529
9656,534
9657,540
9658,546
9659,551
9660,553
9661,552
9662,546
9663,536
9664,526
9665,515
9666,507
9667,497
9668,485
9669,469
9670,450
9671,427
9672,402
9673,377
9674,353
9675,331
9676,310
9677,291
9678,272
9679,255
9680,240
9681,224
9682,210
9683,197
9684,185
9685,174
9686,163
9687,152
9688,144
9689,136
9690,130
9691,124
9692,121
9693,119
9694,118
9695,115
9696,110
9697,103
9698,96
9699,90
9700,85
9701,79
9702,74
9703,69
9704,65
9705,61
9706,57
9707,54
9708,51
9709,47
9710,44
9711,41
9712,39
9713,36
9714,34
9715,32
9716,30
9717,28
9718,26
9719,25
9720,25
9721,35
9722,48
9723,60
9724,73
9725,86
9726,101
9727,115
9728,129
9729,142
9730,155
9731,172
9732,197
9733,232
9734,278
9735,327
9736,372
9737,413
9738,451
9739,487
9740,522
9741,556
9742,587
9743,615
9744,642
9745,666
9746,689
9747,709
9748,729
9749,747
9750,763
9751,780
9752,795
9753,808
9754,822
9755,834
9756,846
9757,857
9758,867
9759,876
9760,885
9761,889
9762,888
9763,883
9764,875
9765,862
9766,844
9767,821
9768,796
9769,769
9770,743
9771,715
9772,688
9773,659
9774,631
9775,603
9776,576
9777,547
9778,518
9779,490
9780,463
9781,439
9782,415
9783,390
9784,366
9785,342
9786,320
9787,300
9788,281
9789,266
9790,249
9791,233
9792,220
9793,212
9794,207
9795,204
9796,201
9797,197
9798,193
9799,189
9800,185
9801,181
9802,175
9803,170
9804,167
9805,167
9806,171
9807,183
9808,204
9809,234
9810,270
9811,310
9812,349
9813,381
9814,408
9815,428
9816,443
9817,450
9818,452
9819,451
9820,446
9821,432
9822,409
9823,379
9824,350
9825,325
9826,302
9827,281
9828,267
9829,284
9830,294
9831,297
9832,291
9833,275
9834,258
9835,243
9836,229
9837,215
9838,200
9839,186
9840,174
9841,163
9842,152
9843,143
9844,135
9845,126
9846,119
9847,113
9848,108
9849,103
9850,101
9851,99
9852,98
9853,95
9854,93
9855,91
9856,88
9857,87
9858,86
9859,84
9860,79
9861,73
9862,68
9863,64
9864,60
9865,56
9866,52
9867,49
9868,46
9869,43
9870,40
9871,38
9872,35
9873,33
9874,31
9875,29
9876,28
9877,29
9878,34
9879,44
9880,57
9881,73
9882,94
9883,119
9884,150
9885,184
9886,222
9887,263
9888,304
9889,343
9890,377
9891,407
9892,433
9893,456
9894,478
9895,496
9896,512
9897,527
9898,544
9899,562
9900,579
9901,594
9902,612
9903,632
9904,651
9905,667
9906,677
9907,680
9908,676
9909,660
9910,632
9911,595
9912,552
9913,511
9914,473
9915,439
9916,408
9917,380
9918,355
9919,331
9920,312
9921,295
9922,283
9923,271
9924,262
9925,249
9926,236
9927,221
9928,207
9929,193
9930,181
9931,169
9932,159
9933,148
9934,139
9935,130
9936,122
9937,115
9938,110
9939,108
9940,108
9941,111
9942,115
9943,120
9944,126
9945,129
9946,135
9947,134
9948,134
9949,132
9950,129
9951,126
9952,123
9953,120
9954,120
9955,123
9956,129
9957,137
9958,150
9959,166
9960,185
9961,208
9962,238
9963,273
9964,312
9965,355
9966,398
9967,438
9968,476
9969,510
9970,542
9971,570
9972,593
9973,610
9974,624
9975,634
9976,643
9977,649
9978,652
9979,652
9980,651
9981,646
9982,639
9983,630
9984,620
9985,611
9986,601
9987,590
9988,581
9989,572
9990,563
9991,553
9992,542
9993,529
9994,515
9995,499
9996,483
9997,464
9998,445
9999,426
10000,408
10001,392
10002,378
10003,364
10004,351
10005,339
10006,327
10007,317
10008,308
10009,299
10010,291
10011,282
10012,275
10013,266
10014,259
10015,251
10016,243
10017,236
10018,228
10019,221
10020,213
10021,206
10022,243
10023,255
10024,263
10025,269
10026,275
10027,283
10028,291
10029,298
10030,305
10031,311
10032,316
10033,321
10034,327
10035,332
10036,339
10037,344
10038,351
10039,358
10040,366
10041,374
10042,384
10043,395
10044,407
10045,421
10046,435
10047,450
10048,466
10049,481
10050,497
10051,513
10052,530
10053,548
10054,567
10055,586
10056,606
10057,627
10058,648
10059,671
10060,693
10061,714
10062,733
10063,751
10064,767
10065,783
10066,798
10067,812
10068,824
10069,837
10070,848
10071,859
10072,869
10073,879
10074,888
10075,896
10076,903
10077,911
10078,918
10079,925
10080,931
10081,936
10082,941
10083,944
10084,947
10085,948
10086,949
10087,948
10088,946
10089,943
10090,936
10091,929
10092,921
10093,911
10094,901
10095,889
10096,875
10097,859
10098,842
10099,824
10100,806
10101,786
10102,768
10103,751
10104,735
10105,721
10106,709
10107,698
10108,687
10109,676
10110,665
10111,656
10112,647
10113,637
10114,628
10115,618
10116,608
10117,600
10118,592
10119,584
10120,573
10121,559
10122,547
10123,534
10124,524
10125,515
10126,508
10127,500
10128,492
10129,480
10130,469
10131,456
10132,444
10133,434
10134,428
10135,426
10136,428
10137,434
10138,444
10139,457
10140,472
10141,484
10142,495
10143,504
10144,510
10145,513
10146,514
10147,511
10148,504
10149,491
10150,476
10151,458
10152,440
10153,420
10154,404
10155,390
10156,374
10157,355
10158,336
10159,318
10160,302
10161,287
10162,275
10163,265
10164,257
10165,249
10166,241
10167,231
10168,220
10169,207
10170,202
10171,202
10172,198
10173,192
10174,187
10175,182
10176,178
10177,175
10178,172
10179,171
10180,169
10181,168
10182,168
10183,169
10184,172
10185,176
10186,183
10187,191
10188,202
10189,217
10190,235
10191,256
10192,280
10193,303
10194,326
10195,349
10196,372
10197,393
10198,415
10199,439
10200,463
10201,488
10202,515
10203,542
10204,569
10205,593
10206,614
10207,633
10208,651
10209,667
10210,680
10211,691
10212,701
10213,708
10214,713
10215,716
10216,718
10217,718
10218,718
10219,716
10220,716
10221,716
10222,717
10223,719
10224,721
10225,722
10226,720
10227,717
10228,711
10229,704
10230,696
10231,686
10232,676
10233,665
10234,655
10235,646
10236,636
10237,627
10238,619
10239,611
10240,602
10241,594
10242,586
10243,578
10244,571
10245,564
10246,558
10247,551
10248,543
10249,535
10250,527
10251,519
10252,511
10253,503
10254,495
10255,488
10256,482
10257,477
10258,475
10259,476
10260,482
10261,488
10262,495
10263,499
10264,503
10265,504
10266,504
10267,503
10268,503
10269,505
10270,508
10271,512
10272,516
10273,519
10274,520
10275,521
10276,521
10277,521
10278,521
10279,521
10280,521
10281,519
10282,518
10283,514
10284,511
10285,507
10286,505
10287,503
10288,501
10289,498
10290,492
10291,477
10292,465
10293,456
10294,449
10295,443
10296,438
10297,433
10298,427
10299,419
10300,409
10301,398
10302,386
10303,372
10304,359
10305,344
10306,332
10307,322
10308,319
10309,321
10310,330
10311,342
10312,357
10313,372
10314,386
10315,398
10316,408
10317,415
10318,419
10319,420
10320,420
10321,416
10322,412
10323,404
10324,396
10325,385
10326,375
10327,367
10328,362
10329,358
10330,356
10331,355
10332,355
10333,358
10334,365
10335,376
10336,388
10337,399
10338,411
10339,421
10340,431
10341,440
10342,447
10343,454
10344,462
10345,469
10346,476
10347,482
10348,488
10349,494
10350,499
10351,504
10352,511
10353,518
10354,525
10355,533
10356,542
10357,551
10358,561
10359,572
10360,585
10361,597
10362,611
10363,626
10364,642
10365,660
10366,682
10367,704
10368,724
10369,743
10370,760
10371,777
10372,792
10373,807
10374,820
10375,833
10376,844
10377,856
10378,866
10379,876
10380,885
10381,894
10382,901
10383,909
10384,916
10385,923
10386,929
10387,935
10388,940
10389,945
10390,951
10391,955
10392,960
10393,963
10394,967
10395,971
10396,974
10397,977
10398,980
10399,982
10400,982
10401,982
10402,982
10403,981
10404,980
10405,979
10406,979
10407,977
10408,975
10409,969
10410,960
10411,949
10412,937
10413,924
10414,912
10415,901
10416,893
10417,887
10418,881
10419,873
10420,864
10421,853
10422,841
10423,829
10424,819
10425,811
10426,804
10427,799
10428,793
10429,786
10430,777
10431,768
10432,759
10433,749
10434,740
10435,732
10436,724
10437,715
10438,702
10439,683
10440,665
10441,649
10442,635
10443,620
10444,605
10445,591
10446,575
10447,559
10448,544
10449,529
10450,515
10451,504
10452,495
10453,486
10454,479
10455,472
10456,464
10457,458
10458,452
10459,447
10460,441
10461,433
10462,426
10463,418
10464,410
10465,402
10466,394
10467,384
10468,374
10469,363
10470,353
10471,344
10472,334
10473,323
10474,313
10475,303
10476,294
10477,285
10478,278
10479,272
10480,267
10481,261
10482,256
10483,251
10484,247
10485,242
10486,239
10487,236
10488,233
10489,230
10490,228
10491,226
10492,225
10493,225
10494,227
10495,231
10496,237
10497,241
10498,247
10499,252
10500,258
10501,263
10502,270
10503,275
10504,281
10505,287
10506,293
10507,299
10508,305
10509,311
10510,319
10511,329
10512,339
10513,350
10514,361
10515,370
10516,379
10517,386
10518,392
10519,399
10520,407
10521,414
10522,423
10523,433
10524,443
10525,454
10526,466
10527,478
10528,489
10529,501
10530,512
10531,524
10532,536
10533,548
10534,561
10535,575
10536,590
10537,604
10538,620
10539,637
10540,655
10541,673
10542,694
10543,714
10544,733
10545,752
10546,768
10547,784
10548,799
10549,813
10550,826
10551,838
10552,849
10553,858
10554,866
10555,873
10556,878
10557,882
10558,884
10559,883
10560,882
10561,879
10562,876
10563,873
10564,869
10565,863
10566,857
10567,850
10568,843
10569,836
10570,830
10571,823
10572,816
10573,808
10574,801
10575,794
10576,787
10577,778
10578,768
10579,755
10580,744
10581,727
10582,710
10583,694
10584,680
10585,666
10586,652
10587,638
10588,622
10589,604
10590,587
10591,568
10592,551
10593,536
10594,523
10595,512
10596,504
10597,498
10598,495
10599,496
10600,498
10601,501
10602,504
10603,507
10604,510
10605,512
10606,513
10607,513
10608,512
10609,510
10610,507
10611,503
10612,498
10613,492
10614,486
10615,478
10616,470
10617,462
10618,453
10619,444
10620,437
10621,428
10622,421
10623,413
10624,405
10625,397
10626,389
10627,382
10628,376
10629,371
10630,367
10631,363
10632,359
10633,356
10634,355
10635,354
10636,356
10637,360
10638,366
10639,373
10640,381
10641,390
10642,398
10643,406
10644,415
10645,425
10646,438
10647,451
10648,465
10649,481
10650,499
10651,517
10652,537
10653,557
10654,577
10655,598
10656,619
10657,640
10658,662
10659,684
10660,706
10661,727
10662,745
10663,763
10664,780
10665,796
10666,810
10667,824
10668,836
10669,848
10670,859
10671,869
10672,879
10673,888
10674,896
10675,904
10676,911
10677,916
10678,921
10679,923
10680,924
10681,924
10682,924
10683,921
10684,919
10685,914
10686,908
10687,901
10688,895
10689,888
10690,881
10691,874
10692,866
10693,857
10694,846
10695,835
10696,824
10697,814
10698,803
10699,792
10700,779
10701,766
10702,752
10703,737
10704,723
10705,711
10706,700
10707,688
10708,678
10709,666
10710,654
10711,641
10712,630
10713,619
10714,609
10715,601
10716,595
10717,590
10718,586
10719,582
10720,578
10721,573
10722,567
10723,561
10724,555
10725,548
10726,542
10727,526
10728,508
10729,496
10730,486
10731,477
10732,468
10733,460
10734,451
10735,443
10736,435
10737,427
10738,422
10739,418
10740,417
10741,418
10742,423
10743,429
10744,437
10745,446
10746,455
10747,463
10748,469
10749,472
10750,475
10751,476
10752,477
10753,475
10754,472
10755,467
10756,462
10757,456
10758,451
10759,445
10760,440
10761,434
10762,428
10763,421
10764,415
10765,408
10766,402
10767,396
10768,391
10769,385
10770,380
10771,374
10772,368
10773,361
10774,353
10775,347
10776,340
10777,335
10778,332
10779,328
10780,326
10781,321
10782,317
10783,312
10784,310
10785,311
